ID,Priority,Family_type,First_stage,Start_time_S1,Finish_time_S1,Processing_Time_S1,Second_stage,Start_time_S2,Finish_Time_S2,Processing_Time_S2,Third_stage,Start_time_S3,Finish_time_S3,Processing_Time_S3,Fourth_stage,Start_time_s4,Finish_time,Processing_Time_S4,Overall_processing_time,Overall_waiting_time,Tardiness,BREAKS,BREAKDOWN,Anomaly_identification,S1_efficiency,S2_efficiency,S3_efficiency,S4_efficiency,wait_to_process_ratio,longest_stage,shortest_stage,stage_time_std,stage_time_range,is_tardy,tardiness_per_unit,zscore_Overall_waiting_time,flag_z_Overall_waiting_time,zscore_Overall_processing_time,flag_z_Overall_processing_time,zscore_Tardiness,flag_z_Tardiness,zscore_Processing_Time_S1,flag_z_Processing_Time_S1,zscore_Processing_Time_S2,flag_z_Processing_Time_S2,zscore_Processing_Time_S3,flag_z_Processing_Time_S3,zscore_Processing_Time_S4,flag_z_Processing_Time_S4,total_z_flags
26,10,25,SMD_2,11957,12210,253,AOI_2,12210,13731,1521,SS_4,13731,13916,185,CC_1,13992,14157,165,2124,12033,0,1,1,1,0.9960629921259843,0.9993429697766097,0.9946236559139785,0.9939759036144579,5.662588235294118,1521,165,661.0738738345864,1356,0,0.0,0.7762201828323727,0,0.5915041692143622,0,0.20065928003980532,0,0.5873750276656152,0,2.4981481475165386,0,0.4517918644613354,0,0.1035588669118094,0,0
43,10,16,SMD_1,11498,13121,1623,AOI_3,13121,14272,1151,SS_1,14272,14361,89,CC_1,14361,14511,150,3013,11498,156,2,1,1,0.999384236453202,0.9991319444444444,0.9888888888888889,0.9933774834437086,3.81486396814864,1623,89,757.1456817108141,1534,1,0.051758460517584606,0.6738893103464738,0,1.372543708103383,0,0.4909860897138693,0,2.502052780891531,0,1.6527420490945663,0,0.6908699175650763,0,0.03233988997964914,0,0
52,10,33,SMD_0,2651,3540,889,AOI_3,3540,5097,1557,SS_1,5097,5744,647,CC_1,5946,6256,310,3403,2853,0,1,1,1,0.998876404494382,0.9993581514762516,0.9984567901234568,0.9967845659163987,0.8381316098707403,1557,310,527.3129210124351,1247,0,0.0,0.979662825430341,0,1.715181976007453,0,0.20065928003980532,0,0.8468410936791622,0,2.5804038760116494,0,0.6987712661004176,0,0.7920089772560253,0,0
71,10,27,SMD_0,10995,11999,1004,AOI_4,11999,13154,1155,SS_1,13154,13917,763,0,0,0,0,2922,10995,0,1,1,1,0.9990049751243781,0.9991349480968859,0.9986910994764397,0.0,3.7615463564830653,1155,0,513.059125897461,1155,0,0.0,0.5776791629438436,0,1.2925947789257668,0,0.20065928003980532,0,1.106172625054397,0,1.661881574482912,0,0.9876572469341045,0,0.6798498793419534,0,0
109,10,37,SMD_1,475,1159,684,AOI_3,1159,1282,123,SS_1,1282,1661,379,CC_0,1776,1872,96,1282,590,0,0,0,0,0.9985401459854014,0.9919354838709677,0.9973684210526316,0.9896907216494846,0.4598597038191738,684,96,273.8375430798341,588,0,0.0,1.4125128524127508,0,0.14824306559391173,0,0.20065928003980532,0,0.38455445079287387,0,0.6961159757102641,0,0.031345034519140974,0,0.22404842697612778,0,0
111,10,28,SMD_2,982,1259,277,AOI_0,1259,1490,231,SS_2,1490,1609,119,CC_1,1609,1682,73,700,982,0,0,0,0,0.9964028776978417,0.9956896551724138,0.9916666666666667,0.9864864864864865,1.4008559201141226,277,73,95.00877152487904,204,0,0.0,1.337533970142709,0,0.6595647884661391,0,0.20065928003980532,0,0.533253664596001,0,0.4493487902249317,0,0.6161580259701572,0,0.3332508582721069,0,0
113,10,3,SMD_0,4619,5014,395,AOI_4,5343,5528,185,0,0,0,0,0,0,0,0,580,4948,0,0,0,0,0.9974747474747475,0.9946236559139785,0.0,0.0,8.516351118760758,395,0,188.10458084090706,395,0,0.0,0.5789466051350921,0,0.7649919478212375,0,0.20065928003980532,0,0.2671569628370643,0,0.5544533321909065,0,0.9125151959633361,0,0.6798498793419534,0,0
121,10,3,SMD_0,5014,5078,64,AOI_1,5459,5695,236,SS_0,6043,6149,106,CC_1,8787,8957,170,576,8381,0,0,0,0,0.9846153846153847,0.9957805907172996,0.9906542056074766,0.9941520467836257,14.525129982668977,236,64,75.24183233636282,172,0,0.0,0.07769243270433014,0,0.7685061864664074,0,0.20065928003980532,0,1.0135807618388273,0,0.43792438348949964,0,0.6485331789946222,0,0.12729852588919616,0,0
69,11,9,SMD_2,7642,9057,1415,AOI_3,9104,9582,478,SS_1,9582,10365,783,CC_1,10365,10663,298,2974,7689,0,1,1,1,0.9992937853107344,0.9979123173277662,0.9987244897959183,0.9966555183946488,2.5845378151260503,1415,298,490.3852227246113,1117,0,0.0,0.054668247221355895,0,1.338279881312976,0,0.20065928003980532,0,2.033000967621541,0,0.1150169025054118,0,1.0374651746640506,0,0.735033795710297,0,0
4,11,11,SMD_4,6168,7056,888,AOI_3,7056,8802,1746,SS_4,8802,9965,1163,CC_1,9965,10266,301,4098,6168,0,2,1,1,0.9988751406074241,0.9994275901545506,0.9991408934707904,0.9966887417218543,1.5047572578677726,1746,301,600.5078406371283,1445,0,0.0,0.3455939613354722,0,2.3257809406057315,0,0.20065928003980532,0,0.8445860368845949,0,3.0122464506109807,1,1.9838158015330247,0,0.7492775910967291,0,1
25,11,24,SMD_0,7400,7513,113,AOI_0,7513,8090,577,0,0,0,0,CC_0,8090,8937,847,1537,7400,0,1,1,1,0.9912280701754386,0.9982698961937716,0.0,0.9988207547169812,4.811443433029909,847,0,396.86889102909873,847,0,0.0,0.10994604562962651,0,0.07578964803567242,0,0.20065928003980532,0,0.9030829789050316,0,0.34122015586696647,0,0.9125151959633361,0,3.341648351427363,1,1
31,11,11,SMD_4,7056,7110,54,AOI_2,7121,7170,49,0,0,0,0,CC_1,8957,9009,52,155,8854,0,0,0,0,0.9818181818181818,0.98,0.0,0.9811320754716981,56.756410256410255,54,0,25.914924914676742,54,0,0.0,0.1681644003413959,0,1.1383798038705444,0,0.20065928003980532,0,1.0361313297845,0,0.8651971953946584,0,0.9125151959633361,0,0.4329574259771312,0,0
51,11,32,SMD_2,2420,2853,433,AOI_2,2853,3419,566,SS_2,3419,4699,1280,0,0,0,0,2279,2420,0,1,1,1,0.9976958525345622,0.9982363315696648,0.9992193598750976,0.0,1.0614035087719298,1280,0,531.5965732269789,1280,0,0.0,1.0624838867133208,0,0.7276809167146977,0,0.20065928003980532,0,0.1814648046435084,0,0.31608646104901594,0,2.2751921787532092,0,0.6798498793419534,0,0
70,11,36,SMD_2,12210,12385,175,AOI_0,12385,12485,100,SS_3,12485,13356,871,0,0,0,0,1146,12210,0,1,1,1,0.9943181818181818,0.9900990099009901,0.9988532110091743,0.0,10.64516129032258,871,0,396.2057546275672,871,0,0.0,0.8100754434492028,0,0.26772717952968994,0,0.20065928003980532,0,0.7632694576418615,0,0.7486682466932515,0,1.256620056675813,0,0.6798498793419534,0,0
101,11,16,SMD_1,13121,13477,356,AOI_4,13530,13624,94,SS_3,13624,13932,308,0,0,0,0,758,13174,0,0,0,0,0.9971988795518207,0.9894736842105263,0.9967637540453075,0.0,17.357048748353098,356,0,170.0931117554931,356,0,0.0,0.9944622865826729,0,0.6086083281111748,0,0.20065928003980532,0,0.35510417782518744,0,0.76237753477577,0,0.1454731089221674,0,0.6798498793419534,0,0
112,11,33,SMD_4,13296,13391,95,AOI_4,13400,13448,48,SS_2,13448,13525,77,CC_1,13525,13667,142,362,13305,0,0,0,0,0.9895833333333334,0.9795918367346939,0.9871794871794872,0.993006993006993,36.65289256198347,142,48,39.41657857636386,94,0,0.0,1.0195190048923042,0,0.9565179539829997,0,0.20065928003980532,0,0.9436740012072423,0,0.8674820767417448,0,0.720754674203044,0,0.005643564384169664,0,0
117,11,31,SMD_4,11953,13296,1343,AOI_4,13296,13400,104,SS_3,13400,13577,177,CC_0,13577,13645,68,1692,11953,0,1,1,1,0.9992559523809523,0.9904761904761905,0.9943820224719101,0.9855072463768116,7.060248080330774,1343,68,615.0073170296431,1275,0,0.0,0.7609183701242008,0,0.21196639553600788,0,0.20065928003980532,0,1.8706368784126983,0,0.7395287213049059,0,0.47171503555331384,0,0.3569905172494936,0,0
135,11,19,SMD_3,11250,12887,1637,AOI_0,12887,13823,936,0,0,0,0,CC_0,13823,13945,122,2695,11250,0,2,1,1,0.9993894993894994,0.9989327641408752,0.0,0.991869918699187,4.172848664688427,1637,0,764.8513472128642,1637,0,0.0,0.6264536909511412,0,1.0931617358123722,0,0.20065928003980532,0,2.5336235760154726,0,1.161492559470988,0,0.9125151959633361,0,0.10060220029371668,0,0
147,11,9,SMD_2,9057,9308,251,AOI_4,9308,10210,902,SS_4,10210,10537,327,0,0,0,0,1480,9057,0,0,0,0,0.996031746031746,0.9988925802879292,0.9969512195121951,0.0,6.115462525320729,902,0,381.19723678606766,902,0,0.0,0.20699275008838183,0,0.025711747342000667,0,0.20065928003980532,0,0.5918851412547498,0,1.08380659367005,0,0.09815557757871868,0,0.6798498793419534,0,0
59,12,27,SMD_0,11999,13605,1606,AOI_4,13624,14451,827,SS_1,14451,15224,773,CC_0,15224,15616,392,3598,12018,0,1,1,1,0.9993777224642191,0.998792270531401,0.9987080103359173,0.9974554707379135,3.3392609058071687,1606,392,509.23373808105055,1214,0,0.0,0.7733510929495905,0,1.886501109959488,0,0.20065928003980532,0,2.4637168153838878,0,0.9124404926385692,0,1.0125612107990776,0,1.181339384485168,0,0
42,12,20,SMD_3,2811,3537,726,AOI_2,3537,5156,1619,SS_2,5156,5813,657,CC_0,7400,7447,47,3049,4398,0,1,1,1,0.9986244841815681,0.9993827160493827,0.9984802431610942,0.9791666666666666,1.441967213114754,1619,47,647.5581698452528,1572,0,0.0,0.6841465675037732,0,1.4041718559099126,0,0.20065928003980532,0,0.4792668361646988,0,2.7220665195310065,0,0.7236752299653907,0,0.456697084954518,0,0
45,12,35,SMD_2,11455,11724,269,AOI_1,11724,11888,164,SS_4,11888,13308,1420,CC_0,13308,13471,163,2016,11455,0,1,1,1,0.9962962962962963,0.9939393939393939,0.9992962702322308,0.9939024390243902,5.67922657411998,1420,163,612.688610415873,1257,0,0.0,0.6656645860158314,0,0.49661972579477365,0,0.20065928003980532,0,0.5512941189525391,0,0.6024358404797212,0,2.6238476728628313,0,0.0940630033208547,0,0
104,12,18,SMD_4,13485,13891,406,AOI_2,13951,14096,145,SS_2,14096,14432,336,CC_0,14432,14490,58,945,13545,0,0,0,0,0.9975429975429976,0.9931506849315068,0.9970326409495549,0.9830508474576272,14.318181818181818,406,58,162.1365165531812,348,0,0.0,1.0654244430168196,0,0.4443176714494798,0,0.20065928003980532,0,0.24235133809682444,0,0.645848586074363,0,0.07574201010024297,0,0.4044698352042671,0,0
114,12,5,SMD_0,13605,14559,954,AOI_2,14559,15580,1021,SS_4,15580,16304,724,CC_1,16486,17836,1350,4049,13787,871,1,1,1,0.9989528795811519,0.9990215264187867,0.9986206896551724,0.999259807549963,3.4041975308641974,1350,724,258.6070055766729,626,1,0.21506172839506174,1.1117124264590392,0,2.2827315172023996,0,3.6610273677515446,1,0.9934197853260341,0,1.355707473973333,0,0.8905317878607099,0,5.72985804455247,1,2
22,13,24,SMD_0,7513,7635,122,AOI_1,7635,7800,165,SS_3,7800,9147,1347,CC_0,9147,9266,119,1753,7513,0,1,1,1,0.991869918699187,0.9939759036144579,0.9992581602373887,0.9916666666666667,4.283352337514253,1347,119,606.1976437873487,1228,0,0.0,0.08833223517933385,0,0.2655585348748496,0,0.20065928003980532,0,0.8827874677539262,0,0.6001509591326348,0,2.442048736648528,0,0.11484599568014872,0,0
47,13,7,SMD_0,7907,7999,92,AOI_4,8824,8867,43,0,0,0,0,0,0,0,0,135,8732,0,0,0,0,0.989247311827957,0.9772727272727273,0.0,0.0,64.20588235294117,92,0,43.80544106234597,92,0,0.0,0.1448291359614339,0,1.1559509970963942,0,0.20065928003980532,0,0.950439171590944,0,0.8789064834771769,0,0.9125151959633361,0,0.6798498793419534,0,0
56,13,1,SMD_2,6135,6255,120,AOI_4,6255,6379,124,SS_2,6427,6486,59,CC_1,6759,6902,143,446,6456,0,0,0,0,0.9917355371900827,0.992,0.9833333333333333,0.9930555555555556,14.442953020134228,143,59,36.40970566575164,84,0,0.0,0.29050743558605374,0,0.8827189424344307,0,0.20065928003980532,0,0.8872975813430608,0,0.6938310943631777,0,0.7655818091599953,0,0.0008956325886923135,0,0
58,13,14,SMD_1,2691,2869,178,AOI_4,2946,2992,46,SS_1,2992,3158,166,CC_1,3158,3310,152,542,2768,0,0,0,0,0.994413407821229,0.9787234042553191,0.9940119760479041,0.9934640522875817,5.097605893186004,178,46,60.60528029800704,132,0,0.0,0.9959210014327735,0,0.798377214950352,0,0.20065928003980532,0,0.7565042872581598,0,0.8720518394359177,0,0.49910939580478414,0,0.041835753570603845,0,0
92,13,35,SMD_2,11724,11957,233,AOI_3,11957,12220,263,SS_1,12220,13031,811,0,0,0,0,1307,11724,0,1,1,1,0.9957264957264957,0.9962121212121212,0.9987684729064039,0.0,8.963302752293577,811,0,343.5679214750217,811,0,0.0,0.7171169312470591,0,0.12627907406159955,0,0.20065928003980532,0,0.6324761635569605,0,0.37623258711816654,0,1.107196273485975,0,0.6798498793419534,0,0
141,13,40,SMD_3,12887,13536,649,AOI_1,13717,13979,262,0,0,0,0,0,0,0,0,911,13068,0,0,0,0,0.9984615384615385,0.9961977186311787,0.0,0.0,14.328947368421053,649,0,306.79241081443547,649,0,0.0,0.9741873847443453,0,0.47418869993342433,0,0.20065928003980532,0,0.3056274629830198,0,0.3785174684652529,0,0.9125151959633361,0,0.6798498793419534,0,0
149,13,11,SMD_4,7110,7292,182,AOI_0,7292,7437,145,SS_0,7437,8109,672,CC_0,9071,9113,42,1041,8072,0,0,0,0,0.994535519125683,0.9931506849315068,0.9985141158989599,0.9767441860465116,7.746641074856046,672,42,280.8182983116782,630,0,0.0,0.01858918111901658,0,0.35997594396540106,0,0.20065928003980532,0,0.7474840600798907,0,0.645848586074363,0,0.7610311757628502,0,0.4804367439319047,0,0
91,14,6,SMD_3,14329,14778,449,AOI_3,14778,15564,786,SS_3,15564,16140,576,CC_1,17836,17988,152,1963,16025,0,0,0,0,0.9977777777777778,0.9987293519695044,0.9982668977469671,0.9934640522875817,8.159368635437882,786,152,265.1633144560788,634,0,0.0,1.5397806369701454,0,0.45005606374627183,0,0.20065928003980532,0,0.14538389593043224,0,0.8187603574080263,0,0.5219531226591093,0,0.041835753570603845,0,0
2,14,5,SMD_0,14559,15409,850,AOI_0,15412,16291,879,SS_4,16304,17653,1349,CC_1,17988,18423,435,3513,14910,0,1,1,1,0.9988249118683902,0.9988636363636364,0.9992592592592593,0.9977064220183486,4.243027888446215,1349,435,373.66417632235857,914,0,0.0,1.3265116223500009,0,1.8118235387496266,0,0.20065928003980532,0,0.7588938786910391,0,1.0312543226870625,0,2.4470295294215227,0,1.3855004516906941,0,0
10,14,36,SMD_2,12385,13300,915,AOI_4,13448,13530,82,SS_2,13530,13876,346,CC_1,13876,13992,116,1459,12533,0,1,1,1,0.9989082969432315,0.9879518072289156,0.9971181556195965,0.9914529914529915,8.584246575342465,915,82,385.1193537939461,833,0,0.0,0.8718565122584464,0,0.007261994454858444,0,0.20065928003980532,0,0.905472570337911,0,0.7897961109408069,0,0.050838046235269954,0,0.12908979106658078,0,0
11,14,21,SMD_1,13849,14786,937,AOI_4,14786,15533,747,SS_2,15533,16164,631,CC_0,16164,17080,916,3231,13849,0,1,1,1,0.9989339019189766,0.9986631016042781,0.9984177215189873,0.9989094874591058,4.284962871287129,937,631,145.32119597636128,306,0,0.0,1.1235713313078726,0,1.5640697142651452,0,0.20065928003980532,0,0.9550838198183906,0,0.7296499848716563,0,0.6589249239164608,0,3.6692556453153,1,1
27,14,40,SMD_3,13536,13684,148,AOI_2,13731,13787,56,SS_2,13876,14063,187,0,0,0,0,391,13672,0,0,0,0,0.9932885906040269,0.9824561403508771,0.9946808510638298,0.0,34.87755102040816,187,0,85.22274735460402,187,0,0.0,1.0897160706910423,0,0.9310397238055175,0,0.20065928003980532,0,0.8241559910951776,0,0.8492030259650536,0,0.44681107168834083,0,0.6798498793419534,0,0
39,14,32,SMD_2,2853,3693,840,AOI_4,3693,5297,1604,SS_3,5297,5659,362,CC_0,5659,5835,176,2982,2853,0,1,1,1,0.9988109393579072,0.9993769470404984,0.9972451790633609,0.9943502824858758,0.9564197116996312,1604,176,637.0125587459011,1428,0,0.0,0.979662825430341,0,1.3453083586033159,0,0.20065928003980532,0,0.7363433107453664,0,2.6877932993247104,0,0.010991704051313141,0,0.15578611666206027,0,0
48,14,16,SMD_1,13477,13585,108,AOI_2,13787,13951,164,SS_1,13951,14127,176,0,0,0,0,448,13679,0,0,0,0,0.9908256880733946,0.9939393939393939,0.9943502824858758,0.0,30.465478841870823,176,0,80.33264176742436,176,0,0.0,1.0910549793030073,0,0.8809618231118458,0,0.20065928003980532,0,0.9143582628778679,0,0.6024358404797212,0,0.47420543193981113,0,0.6798498793419534,0,0
60,14,6,SMD_3,13684,14329,645,AOI_1,14329,15275,946,SS_0,15275,16071,796,CC_1,16071,16486,415,2802,13684,0,0,0,0,0.9984520123839009,0.9989440337909187,0.998745294855709,0.9975961538461539,4.881912236889048,946,415,226.5546291736278,531,0,0.0,1.0920113425972682,0,1.1871676195706682,0,0.20065928003980532,0,0.29660723580475074,0,1.1843413729418522,0,1.0698403276885156,0,1.290541815781147,0,0
64,14,1,SMD_2,6255,6847,592,AOI_4,6847,8398,1551,SS_0,8398,9838,1440,0,0,0,0,3583,6255,0,2,1,1,0.9983136593591906,0.9993556701030928,0.9993060374739764,0.0,1.7452566964285714,1551,0,734.8906381224352,1551,0,0.0,0.3289532400153354,0,1.8733227150401006,0,0.20065928003980532,0,0.17708922569268595,0,2.5666945879291307,0,2.673655600592777,0,0.6798498793419534,0,0
102,14,18,SMD_4,13891,14879,988,AOI_0,15176,15371,195,SS_1,15371,16041,670,0,0,0,0,1853,14188,0,0,0,0,0.9989888776541962,0.9948979591836735,0.9985096870342772,0.0,7.652642934196332,988,0,448.9494217986402,988,0,0.0,1.1884127626587504,0,0.35341450100409827,0,0.20065928003980532,0,1.0700917163413208,0,0.5316045187200424,0,0.7560503829898556,0,0.6798498793419534,0,0
148,14,9,SMD_2,9308,10226,918,AOI_0,10227,11238,1011,SS_2,11238,12049,811,0,0,0,0,2740,9309,0,0,0,0,0.998911860718172,0.9990118577075099,0.9987684729064039,0.0,3.3962057643195913,1011,0,463.9202517674778,1011,0,0.0,0.255193460119123,0,1.1326969205705342,0,0.20065928003980532,0,0.9122377407216127,0,1.3328586605024688,0,1.107196273485975,0,0.6798498793419534,0,0
9,15,25,SMD_2,14196,14940,744,AOI_1,15275,16139,864,SS_3,16140,17604,1464,CC_1,18423,19052,629,3701,15351,0,1,1,1,0.9986577181208054,0.9988439306358381,0.9993174061433447,0.9984126984126984,4.146677471636953,1464,629,371.7610119418119,835,0,0.0,1.410862864903798,0,1.976992755072614,0,0.20065928003980532,0,0.5198578584669095,0,0.9969811024807664,0,2.7334251138687122,0,2.3065992200133,0,0
65,15,7,SMD_0,7999,9562,1563,AOI_2,9562,10523,961,SS_4,10537,11302,765,CC_1,11511,11623,112,3401,8222,0,1,1,1,0.9993606138107417,0.998960498960499,0.9986945169712794,0.9911504424778761,2.4168136390358614,1563,112,597.9294133368363,1451,0,0.0,0.0472800799468387,0,1.713424856684868,0,0.20065928003980532,0,2.3667493732174956,0,1.2186145931481485,0,0.9926380397070992,0,0.1480815182484902,0,0
88,15,15,SMD_0,9687,9753,66,AOI_4,10210,10265,55,SS_0,10532,10620,88,0,0,0,0,209,10411,0,0,0,0,0.9850746268656716,0.9821428571428571,0.9887640449438202,0.0,49.576190476190476,88,0,37.43772607054725,88,0,0.0,0.4659759301741895,0,1.09093758216075,0,0.20065928003980532,0,1.009070648249693,0,0.85148790731214,0,0.6933603139515736,0,0.6798498793419534,0,0
127,15,30,SMD_2,15403,15775,372,AOI_3,15783,17465,1682,0,0,0,0,CC_0,17465,17549,84,2138,15411,0,1,1,1,0.9973190348525469,0.9994058229352347,0.0,0.9882352941176471,7.20476858345021,1682,0,781.4096236929771,1682,0,0.0,1.4223392244349269,0,0.603804004472457,0,0.20065928003980532,0,0.31902326911211126,0,2.8660140443974504,0,0.9125151959633361,0,0.281023608521856,0,0
132,15,8,SMD_4,11134,11953,819,AOI_1,11953,13717,1764,SS_0,13717,14456,739,CC_1,14511,14967,456,3778,11189,0,1,1,1,0.998780487804878,0.9994334277620397,0.9986486486486487,0.9978118161925602,2.960836200052924,1764,456,568.0941823324721,1308,0,0.0,0.6147860587611602,0,2.0446418489921356,0,0.20065928003980532,0,0.688987118059454,0,3.0533743148585364,1,0.9278877336581693,0,1.4852070193957185,0,1
139,15,9,SMD_2,10226,11217,991,AOI_2,11217,11274,57,SS_3,11274,12072,798,CC_1,12072,12261,189,2035,10226,0,0,0,0,0.998991935483871,0.9827586206896551,0.9987484355444305,0.9947368421052631,5.022593320235757,991,57,455.5395153002646,934,0,0.0,0.43059048828654223,0,0.5133123593593308,0,0.20065928003980532,0,1.0768568867250228,0,0.8469181446179672,0,1.0748211204615101,0,0.2175092300032658,0,0
151,15,18,SMD_4,14879,14929,50,AOI_0,15371,15412,41,SS_2,15412,15462,50,CC_1,15462,15605,143,284,15321,0,0,0,0,0.9803921568627451,0.9761904761904762,0.9803921568627451,0.9930555555555556,53.757894736842104,143,41,48.187135212627034,102,0,0.0,1.4051246851382335,0,1.0250456075638137,0,0.20065928003980532,0,1.045151556962769,0,0.8834762461713498,0,0.7879953766384711,0,0.0008956325886923135,0,0
159,15,12,SMD_3,7896,9471,1575,AOI_1,9471,10146,675,SS_0,10146,10532,386,0,0,0,0,2636,7896,0,1,1,1,0.9993654822335025,0.9985207100591716,0.9974160206718347,0.0,2.9943117178612058,1575,0,670.3536380150406,1575,0,0.0,0.015074806838961372,0,1.0413267157961155,0,0.20065928003980532,0,2.3938100547523025,0,0.5651385278814347,0,0.04877780922462208,0,0.6798498793419534,0,0
38,16,6,SMD_3,14778,15040,262,AOI_4,15533,16014,481,SS_1,16041,16152,111,CC_1,19125,19207,82,936,18271,0,0,0,0,0.9961977186311787,0.9979253112033195,0.9910714285714286,0.9879518072289156,19.499466382070437,481,82,182.59791893666258,399,0,0.0,1.9693790287520683,0,0.4522247084011122,0,0.20065928003980532,0,0.5670795165145098,0,0.12187154654667104,0,0.6360811970621357,0,0.2905194721128107,0,0
40,16,24,SMD_0,7635,7727,92,AOI_1,7800,7862,62,SS_4,7862,7923,61,CC_1,9009,9153,144,359,8794,0,0,0,0,0.989247311827957,0.9841269841269841,0.9838709677419355,0.993103448275862,24.427777777777777,144,61,38.921930407761984,83,0,0.0,0.15668804081026705,0,0.9591536329668771,0,0.20065928003980532,0,0.950439171590944,0,0.8354937378825351,0,0.7606010163870007,0,0.003852299206785037,0,0
63,16,20,SMD_3,3537,4410,873,AOI_1,4519,5185,666,0,0,0,0,0,0,0,0,1539,3646,0,1,1,1,0.9988558352402745,0.9985007496251874,0.0,0.0,2.3675324675324676,873,0,452.23694010993836,873,0,0.0,0.827983606960588,0,0.0775467673582574,0,0.20065928003980532,0,0.810760184966086,0,0.5445745957576571,0,0.9125151959633361,0,0.6798498793419534,0,0
73,16,29,SMD_3,1735,1835,100,AOI_3,1835,1895,60,SS_4,1895,2050,155,0,0,0,0,315,1735,0,0,0,0,0.9900990099009901,0.9836065573770492,0.9935897435897436,0.0,5.4905063291139244,155,0,65.36755056346128,155,0,0.0,1.1935056580270418,0,0.9978102580637465,0,0.20065928003980532,0,0.932398717234406,0,0.840063500576708,0,0.5265037560562544,0,0.6798498793419534,0,0
77,16,26,SMD_1,9016,9055,39,AOI_3,9055,9104,49,SS_1,9104,9146,42,CC_1,9265,9407,142,272,9135,0,0,0,0,0.975,0.98,0.9767441860465116,0.993006993006993,33.46153846153846,142,39,49.51094155167455,103,0,0.0,0.22191201747884934,0,1.0355883234993235,0,0.20065928003980532,0,1.069957181703009,0,0.8651971953946584,0,0.8079185477304495,0,0.005643564384169664,0,0
79,16,18,SMD_4,14929,15887,958,AOI_2,15945,16225,280,SS_0,16225,17610,1385,CC_1,19207,19351,144,2767,16584,0,1,1,1,0.9989572471324296,0.99644128113879,0.9992784992784993,0.993103448275862,5.991329479768786,1385,144,583.3960204412323,1241,0,0.0,1.6467020532684955,0,1.1564180314254313,0,0.20065928003980532,0,1.0024400125043031,0,0.33738960421769754,0,2.5366837993354254,0,0.003852299206785037,0,0
100,16,18,SMD_4,15887,17485,1598,AOI_2,17485,18442,957,SS_2,18442,18812,370,CC_1,19052,19125,73,2998,16127,0,1,1,1,0.9993746091307066,0.9989561586638831,0.9973045822102425,0.9864864864864865,5.377459153051017,1598,73,674.4580540453696,1525,0,0.0,1.5592904481730643,0,1.3593653131839958,0,0.20065928003980532,0,2.4456763610273495,0,1.2094750677598027,0,0.008931467040665267,0,0.3332508582721069,0,0
24,17,15,SMD_0,9753,9885,132,AOI_1,10214,10419,205,SS_0,10620,10837,217,CC_0,10837,10877,40,594,10283,0,0,0,0,0.9924812030075187,0.9951456310679612,0.9954128440366973,0.975609756097561,17.28235294117647,217,40,81.50460109711598,177,0,0.0,0.4414930298411146,0,0.7526921125631427,0,0.20065928003980532,0,0.8602368998082537,0,0.5087557052491783,0,0.3720991800934218,0,0.48993260752285944,0,0
28,17,17,SMD_1,14849,15530,681,AOI_3,15564,15725,161,SS_2,16164,17268,1104,0,0,0,0,1946,15322,0,1,1,1,0.998533724340176,0.9938271604938271,0.9990950226244344,0.0,7.869542886492039,1104,0,503.9077296489904,1104,0,0.0,1.4053159577970857,0,0.4351205495042995,0,0.20065928003980532,0,0.3777892804091721,0,0.6092904845209804,0,1.836882414729684,0,0.6798498793419534,0,0
46,17,20,SMD_3,4410,4797,387,AOI_0,5473,5682,209,SS_2,6085,6427,342,CC_1,9407,9507,100,1038,8469,0,0,0,0,0.9974226804123711,0.9952380952380953,0.9970845481049563,0.9900990099009901,8.151106833493744,387,100,130.45177908586248,287,0,0.0,0.09452442668331912,0,0.3626116229492785,0,0.20065928003980532,0,0.28519741719360236,0,0.49961617986083273,0,0.06079963178125916,0,0.2050566997942184,0,0
50,17,30,SMD_2,15775,16030,255,AOI_1,16139,16411,272,SS_1,17283,18030,747,0,0,0,0,1274,16756,0,0,0,0,0.99609375,0.9963369963369964,0.9986631016042781,0.0,13.141960784313726,747,0,311.581450025511,747,0,0.0,1.679600950591065,0,0.15527154288425163,0,0.20065928003980532,0,0.5828649140764807,0,0.3556686549943888,0,0.9478109047501477,0,0.6798498793419534,0,0
67,17,16,SMD_1,13585,13849,264,AOI_0,13876,14179,303,0,0,0,0,CC_0,14179,14269,90,657,13612,0,0,0,0,0.9962264150943396,0.9967105263157895,0.0,0.989010989010989,20.68693009118541,303,0,143.4024058375591,303,0,0.0,1.0782397111599136,0,0.697342853901716,0,0.20065928003980532,0,0.5625694029253754,0,0.2848373332347101,0,0.9125151959633361,0,0.25253601774899187,0,0
68,17,5,SMD_0,15409,16012,603,AOI_4,16014,17041,1027,SS_2,17268,17624,356,CC_1,19489,19754,265,2251,17503,0,1,1,1,0.9983443708609272,0.9990272373540856,0.9971988795518207,0.9962406015037594,7.772202486678508,1027,265,340.85615245535274,762,0,0.0,1.822481626753619,0,0.703081246198508,0,0.20065928003980532,0,0.20189485043292582,0,1.3694167620558515,0,0.025934082370296947,0,0.5783520464595444,0,0
